ostta09g01100	Aldehyde	dehydrogenase,	C-terminal																																																											
ostta09g01110	unnamed	product																																																												
ostta09g01120	Nucleotide-binding,	alpha-beta	plait																																																											
ostta09g01130	unnamed	product																																																												
ostta09g01140	unnamed	product																																																												
ostta09g01150	SNF2-related																																																													
ostta09g01160	unnamed	product																																																												
ostta09g01170	EF-Hand	1	calcium-binding	site																																																										
ostta09g01180	2',3'-cyclic-nucleotide	3'-phosphodiesterase																																																												
ostta09g01190	unnamed	product																																																												
ostta09g01200	26S	proteasome	regulatory	complex,	non-ATPase	subcomplex,	Rpn1	subunit	n/a		26S	proteasome	regulatory	complex,	non-ATPase	subcomplex,	Rpn1	subunit																																												
ostta09g01210	Pseudouridine	synthase	TruD,	conserved	site																																																									
ostta09g01220	unnamed	product																																																												
ostta09g01230	Peptidase	S49																																																												
ostta09g01240	Sterol-sensing	domain																																																												
ostta09g01250	unnamed	product																																																												
ostta09g01260	unnamed	product																																																												
ostta09g01270	unnamed	product																																																												
ostta09g01280	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g01290	Patatin/Phospholipase	A2-related																																																												
ostta09g01300	Armadillo-type	fold																																																												
ostta09g01310	SNF2-related																																																													
ostta09g01320	unnamed	product																																																												
ostta09g01330	Armadillo-type	fold																																																												
ostta09g01340	Putative	membrane	protein	insertion	efficiency	factor																																																								
ostta09g01350	unnamed	product																																																												
ostta09g01360	Glutamate	5-kinase																																																												
ostta09g01370	Prefoldin	subunit	2																																																											
ostta09g01380	Cyclophilin-type	peptidyl-prolyl	cis-trans	isomerase,	conserved	site																																																								
ostta09g01390	Thioredoxin-like	fold	n/a		Thioredoxin-like	fold																																																								
ostta09g01410	Rossmann-like	alpha/beta/alpha	sandwich	fold	n/a		Rossmann-like	alpha/beta/alpha	sandwich	fold																																																				
ostta09g01420	unnamed	product																																																												
ostta09g01430	Tyrosine-protein	kinase,	active	site																																																										
ostta09g01440	Protein	of	unknown	function	DUF1092																																																									
ostta09g01450	Gaa1-like,	GPI	transamidase	component																																																										
ostta09g01460	unnamed	product																																																												
ostta09g01470	Histone	deacetylase	complex	subunit	SAP30,	Sin3	binding	domain																																																						
ostta09g01480	Leucine-rich	repeat																																																												
ostta09g01490	Ubiquitin	interacting	motif	n/a		Ubiquitin	interacting	motif																																																						
ostta09g01495	Ubiquitin	interacting	motif																																																											
ostta09g01500	unnamed	product																																																												
ostta09g01510	Zinc	finger,	B-box	n/a		Zinc	finger,	B-box																																																						
ostta09g01520	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g01530	ATPase,	V1/A1	complex,	subunit	E																																																									
ostta09g01540	Histone	H4	acetyltransferase,	NuA4	complex,	Eaf6																																																								
ostta09g01550	GPI	inositol-deacylase	PGAP1-like																																																											
ostta09g01560	GC-rich	sequence	DNA-binding	factor	domain																																																									
ostta09g01570	unnamed	product																																																												
ostta09g01580	Formiminotransferas,	N-	and	C-terminal	subdomains																																																									
ostta09g01590	Haem	peroxidase,	plant/fungal/bacterial																																																											
ostta09g01600	Phosphoesterase	domain																																																												
ostta09g01615	ABC-2	type	transporter																																																											
ostta09g01630	unnamed	product																																																												
ostta09g01640	MOZ/SAS-like	protein																																																												
ostta09g01650	unnamed	product																																																												
ostta09g01660	unnamed	product																																																												
ostta09g01670	HCaRG																																																													
ostta09g01680	Short-chain	dehydrogenase/reductase	SDR																																																											
ostta09g01690	unnamed	product																																																												
ostta09g01700	Clathrin,	heavy	chain/VPS,	7-fold	repeat																																																									
ostta09g01710	Phosphoesterase	domain																																																												
ostta09g01720	Peptide	methionine	sulphoxide	reductase	MsrA	n/a		Peptide	methionine	sulphoxide	reductase	MsrA																																																		
ostta09g01730	Ubiquitin	supergroup																																																												
ostta09g01740	Alpha/beta	hydrolase	fold-1																																																											
ostta09g01750	unnamed	product																																																												
ostta09g01760	Restriction	endonuclease		type	II-like																																																									
ostta09g01770	Tetratricopeptide	repeat-containing	domain																																																											
ostta09g01780	Helicase,	C-terminal	n/a		Helicase,	C-terminal																																																								
ostta09g01790	Folylpolyglutamate	synthetase																																																												
ostta09g01800	Zinc	finger,	DHHC-type,	palmitoyltransferase																																																										
ostta09g01810	unnamed	product																																																												
ostta09g01820	unnamed	product																																																												
ostta09g01830	Cation-transporting	P-type	ATPase																																																											
ostta09g01840	De-etiolated	protein	1	Det1																																																										
ostta09g01850	unnamed	product																																																												
ostta09g01860	Aminoacyl-tRNA	synthetase,	class	II																																																										
ostta09g01870	UDP-glucose	4-epimerase	C-terminal	domain																																																										
ostta09g01880	Cytochrome	b561/ferric	reductase	transmembrane																																																										
ostta09g01890	Ferric	reductase	transmembrane	component-like	domain																																																									
ostta09g01900	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g01910	MORN	motif																																																												
ostta09g01920	unnamed	product																																																												
ostta09g01930	NAD/GMP	synthase																																																												
ostta09g01940	Immunoglobulin	E-set																																																												
ostta09g01950	unnamed	product																																																												
ostta09g01960	unnamed	product																																																												
ostta09g01970	Thioredoxin-like	fold																																																												
ostta09g01980	Major	facilitator	superfamily	domain,	general	substrate	transporter																																																							
ostta09g01990	Cleft	lip	and	palate	transmembrane	1																																																								
ostta09g02000	unnamed	product																																																												
ostta09g02010	D-cysteine	desulfhydrase																																																												
ostta09g02020	Glycosyl	transferase,	family	1																																																										
ostta09g02030	unnamed	product																																																												
ostta09g02040	unnamed	product																																																												
ostta09g02050	CRAL-TRIO	domain																																																												
ostta09g02060	unnamed	product																																																												
ostta09g02070	DHHA2																																																													
ostta09g02080	unnamed	product																																																												
ostta09g02090	Methyltransferase	domain																																																												
ostta09g02100	Phosphoribosyltransferase	domain																																																												
ostta09g02110	Thioredoxin,	conserved	site																																																											
ostta09g02120	Acyl-CoA	N-acyltransferase																																																												
ostta09g02130	Cation-transporting	P-type	ATPase,	C-terminal																																																										
ostta09g02140	Ubiquitin	interacting	motif	n/a		Ubiquitin	interacting	motif	n/a		Ubiquitin	interacting	motif																																																	
ostta09g02145	Ubiquitin	interacting	motif																																																											
ostta09g02150	Structural	maintenance	of	chromosomes	protein																																																									
ostta09g02160	NAD-dependent	deacetylase	sirtuin-2,	sirtuin	family,	class	I																																																							
ostta09g02170	26S	proteasome,	regulatory	subunit	Rpn7																																																									
ostta09g02180	tRNA/rRNA	methyltransferase,	SpoU																																																											
ostta09g02190	Signal	transduction	histidine	kinase-related	protein,	C-terminal																																																								
ostta09g02200	Uncharacterised	protein	family	UPF0118																																																										
ostta09g02210	unnamed	product																																																												
ostta09g02220	unnamed	product																																																												
ostta09g02230	unnamed	product																																																												
ostta09g02240	Target	SNARE	coiled-coil	domain																																																										
ostta09g02250	Pre-mRNA	3'-end-processing	endonuclease	polyadenylation	factor	C-term																																																								
ostta09g02260	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g02270	unnamed	product																																																												
ostta09g02275	Pseudouridine	synthase,	RsuA/RluB/C/D/E/F																																																											
ostta09g02280	Pseudouridine	synthase,	RsuA/RluB/C/D/E/F																																																											
ostta09g02290	G-protein	beta	WD-40	repeat																																																										
ostta09g02300	Ankyrin	repeat																																																												
ostta09g02310	O-acyltransferase,	WSD1,	N-terminal																																																											
ostta09g02320	26S	proteasome	subunit	P45																																																										
ostta09g02330	Zinc	finger,	RanBP2-type																																																											
ostta09g02340	tRNA	wybutosine-synthesizing	protein																																																											
ostta09g02350	Alcohol	dehydrogenase	superfamily,	zinc-type																																																										
ostta09g02360	Adenylate	kinase																																																												
ostta09g02365	Mpv17/PMP22																																																													
ostta09g02370	unnamed	product																																																												
ostta09g02380	Acyl-CoA	N-acyltransferase																																																												
ostta09g02390	PIG-P																																																													
ostta09g02400	Rossmann-like	alpha/beta/alpha	sandwich	fold																																																										
ostta09g02410	Cytochrome	b-c1	complex	subunit	7																																																									
ostta09g02420	unnamed	product																																																												
ostta09g02430	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g02440	Protein	of	unknown	function	DUF3611																																																									
ostta09g02450	Serine/threonine-protein	kinase,	active	site																																																										
ostta09g02460	CAAX	amino	terminal	protease																																																										
ostta09g02470	Rad1/Rec1/Rad17																																																													
ostta09g02480	unnamed	product																																																												
ostta09g02490	NUDIX	hydrolase,	conserved	site																																																										
ostta09g02500	unnamed	product																																																												
ostta09g02510	Triose-phosphate	transporter	domain																																																											
ostta09g02520	Clp	protease	proteolytic	subunit	/Translocation-enhancing	protein	TepA																																																							
ostta09g02530	GNS1/SUR4	membrane	protein																																																											
ostta09g02540	Cytochrome	P450,	conserved	site																																																										
ostta09g02550	Ribosomal	protein	S4/S9,	eukaryotic/archaeal																																																										
ostta09g02560	RmlC-like	jelly	roll	fold																																																										
ostta09g02570	Co-chaperone	Hsc20																																																												
ostta09g02580	unnamed	product																																																												
ostta09g02590	Pyridoxal	phosphate-dependent	transferase,	major	region,	subdomain	2																																																							
ostta09g02600	Protein	of	unknown	function	DUF98																																																									
ostta09g02610	S-adenosyl-L-homocysteine	hydrolase,	conserved	site																																																										
ostta09g02620	Nucleic	acid-binding,	OB-fold																																																											
ostta09g02630	Pantoate-beta-alanine	ligase																																																												
ostta09g02640	unnamed	product																																																												
ostta09g02650	Zinc	finger,	RING/FYVE/PHD-type																																																											
ostta09g02660	unnamed	product																																																												
ostta09g02670	von	Willebrand	factor,	type	A																																																									
ostta09g02680	Tetratricopeptide	repeat																																																												
ostta09g02690	Dihydroneopterin	aldolase																																																												
ostta09g02700	Mitochondrial	substrate/solute	carrier																																																											
ostta09g02710	unnamed	product																																																												
ostta09g02720	Magnesium	transporter	MRS2/LPE10																																																											
ostta09g02730	RNA	C5-cytosine	methyltransferase																																																											
ostta09g02740	Exocyst	complex	component	Sec10-like																																																										
ostta09g02750	BAG	domain																																																												
ostta09g02760	Class	II	aldolase/adducin	N-terminal																																																										
ostta09g02770	Nicotinamide	N-methyltransferase-like																																																												
ostta09g02780	unnamed	product																																																												
ostta09g02790	3'-5'	exonuclease	domain																																																											
ostta09g02800	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g02810	Restriction	endonuclease		type	II-like																																																									
ostta09g02820	Major	facilitator	superfamily	domain,	general	substrate	transporter																																																							
ostta09g02830	Zinc	finger,	MYND-type																																																											
ostta09g02840	unnamed	product																																																												
ostta09g02850	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g02860	Peptidase	M41																																																												
ostta09g02870	unnamed	product																																																												
ostta09g02880	unnamed	product																																																												
ostta09g02890	Zinc	finger,	RING-CH-type																																																											
ostta09g02900	unnamed	product																																																												
ostta09g02910	unnamed	product																																																												
ostta09g02920	unnamed	product																																																												
ostta09g02930	Helicase,	C-terminal																																																												
ostta09g02940	unnamed	product																																																												
ostta09g02950	Clp	protease	proteolytic	subunit	/Translocation-enhancing	protein	TepA																																																							
ostta09g02955	Clp	protease	proteolytic	subunit	/Translocation-enhancing	protein	TepA																																																							
ostta09g02960	Choline	transporter-like																																																												
ostta09g02970	unnamed	product																																																												
ostta09g02980	Neurolysin/Thimet	oligopeptidase,	N-terminal																																																											
ostta09g02990	Cystinosin/ERS1p	repeat																																																												
ostta09g03000	5-formyltetrahydrofolate	cyclo-ligase																																																												
ostta09g03010	Methyltransferase	type	12																																																											
ostta09g03020	Adenylylsulphate	kinase																																																												
ostta09g03030	Eukaryotic	porin/Tom40																																																												
ostta09g03040	unnamed	product																																																												
ostta09g03050	Helicase,	C-terminal																																																												
ostta09g03060	Malonyl-CoA	ACP	transacylase,	ACP-binding																																																										
ostta09g03070	unnamed	product																																																												
ostta09g03080	NIF	system	FeS	cluster	assembly,	NifU,	C-terminal																																																							
ostta09g03090	Ankyrin	repeat																																																												
ostta09g03100	unnamed	product																																																												
ostta09g03110	unnamed	product																																																												
ostta09g03120	Zinc	finger,	RING/FYVE/PHD-type																																																											
ostta09g03130	Surfeit	locus	6																																																											
ostta09g03140	Spc97/Spc98																																																													
ostta09g03150	Ribosomal	protein	L18e,	conserved	site																																																									
ostta09g03160	unnamed	product																																																												
ostta09g03170	Rubisco	LS	methyltransferase,	substrate-binding	domain																																																									
ostta09g03180	Ribosomal	protein	S7e																																																											
ostta09g03190	ABC	transporter,	conserved	site																																																										
ostta09g03200	unnamed	product																																																												
ostta09g03210	Lecithin:cholesterol/phospholipid:diacylglycerol	acyltransferase																																																												
ostta09g03220	Kua-ubiquitin	conjugating	enzyme	hybrid,	localisation																																																									
ostta09g03225	Ankyrin	repeat																																																												
ostta09g03230	Peptidase	A22B,	signal	peptide	peptidase																																																									
ostta09g03235	TB2/DP1/HVA22-related	protein																																																												
ostta09g03240	Tetratricopeptide	repeat																																																												
ostta09g03250	EF-Hand	1	calcium-binding	site																																																										
ostta09g03260	WD40/YVTN	repeat-like-containing	domain																																																											
ostta09g03270	unnamed	product																																																												
ostta09g03280	Major	facilitator	superfamily	domain,	general	substrate	transporter																																																							
ostta09g03290	unnamed	product																																																												
ostta09g03300	Major	facilitator	superfamily	domain,	general	substrate	transporter																																																							
ostta09g03310	unnamed	product																																																												
ostta09g03320	Acyl-CoA	N-acyltransferase																																																												
ostta09g03330	unnamed	product																																																												
ostta09g03340	Endoribonuclease	L-PSP/chorismate	mutase-like																																																											
ostta09g03350	TatD	family																																																												
ostta09g03360	Zinc	finger,	RING/FYVE/PHD-type																																																											
ostta09g03370	tRNA	guanine-N-7	methyltransferase																																																											
ostta09g03380	unnamed	product																																																												
ostta09g03390	unnamed	product																																																												
ostta09g03400	unnamed	product																																																												
ostta09g03410	unnamed	product																																																												
ostta09g03420	Protein	kinase,	ATP	binding	site																																																									
ostta09g03430	Triose-phosphate	transporter	domain																																																											
ostta09g03440	unnamed	product																																																												
ostta09g03450	unnamed	product																																																												
ostta09g03460	Zinc	finger,	RING/FYVE/PHD-type																																																											
ostta09g03465	Armadillo-type	fold																																																												
ostta09g03470	Peptidase	M12B,	ADAM/reprolysin																																																											
ostta09g03480	O-methyltransferase,	family	3																																																											
ostta09g03490	Serine/threonine-protein	kinase,	active	site																																																										
ostta09g03500	unnamed	product																																																												
ostta09g03510	Protein	arginine	N-methyltransferase																																																											
ostta09g03520	Protein	of	unknown	function	DUF1350																																																									
ostta09g03530	SNF2-related																																																													
ostta09g03540	unnamed	product																																																												
ostta09g03550	NADH:ubiquinone	oxidoreductase	intermediate-associated	protein	30																																																									
ostta09g03555	DNA	recombination	and	repair	protein	Rad51,	C-terminal																																																							
ostta09g03560	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g03570	Beta-lactamase-like																																																													
ostta09g03575	Molybdenum	cofactor	biosynthesis,	MoeB	n/a		Molybdenum	cofactor	biosynthesis,	MoeB																																																				
ostta09g03580	tRNA	guanine26-N2-dimethyltransferase																																																												
ostta09g03590	Thioesterase	type	II,	NRPS/PKS/S-FAS																																																										
ostta09g03600	Homoserine	dehydrogenase,	conserved	site																																																										
ostta09g03610	unnamed	product																																																												
ostta09g03620	NADP-dependent	oxidoreductase	domain																																																											
ostta09g03630	Cysteine	desulfurase,	NifS																																																											
ostta09g03640	unnamed	product																																																												
ostta09g03650	Ovarian	tumour,	otubain																																																											
ostta09g03660	G-protein	beta	WD-40	repeat																																																										
ostta09g03670	Voltage-dependent	channel,	four	helix	bundle	domain																																																								
ostta09g03680	Uncharacterised	protein	family	UPF0061																																																										
ostta09g03690	Complex	I	subunit	NDUFS6																																																										
ostta09g03700	Voltage-dependent	channel,	four	helix	bundle	domain																																																								
ostta09g03705	MOZ/SAS-like	protein																																																												
ostta09g03710	WASH1																																																													
ostta09g03720	Crotonase	superfamily																																																												
ostta09g03730	unnamed	product																																																												
ostta09g03740	Impact	family																																																												
ostta09g03750	Protein	of	unknown	function	DUF1415																																																									
ostta09g03760	CASP,	C-terminal																																																												
ostta09g03765	PEP-utilising	enzyme,	conserved	site																																																										
ostta09g03770	Chloride	channel,	voltage	gated																																																										
ostta09g03780	Protein	phosphatase	2C																																																											
ostta09g03790	Homeobox	KN	domain																																																											
ostta09g03800	Rab-GTPase-TBC	domain																																																												
ostta09g03810	Ribonucleoprotein	LSM	domain,	eukaryotic/archaea-type																																																										
ostta09g03820	HSP20-like	chaperone																																																												
ostta09g03830	Armadillo-type	fold																																																												
ostta09g03840	SEP	domain																																																												
ostta09g03850	GYF																																																													
ostta09g03860	tRNA	threonylcarbamoyl	adenosine	modification	protein	TsaE																																																								
ostta09g03870	Heat	shock	protein	70	family																																																									
ostta09g03880	Helicase,	C-terminal																																																												
ostta09g03890	Serine/threonine-	/	dual	specificity	protein	kinase,	catalytic		domain																																																					
ostta09g03900	PWWP	domain																																																												
ostta09g03910	Peptidase	C12,	ubiquitin	carboxyl-terminal	hydrolase	1																																																								
ostta09g03920	Acyl-CoA	N-acyltransferase																																																												
ostta09g03930	Rubisco	LS	methyltransferase,	substrate-binding	domain																																																									
ostta09g03940	Ubiquitin-conjugating	enzyme,	E2																																																											
ostta09g03950	Small	GTPase	superfamily,	Rho	type																																																									
ostta09g03960	tRNA/rRNA	methyltransferase,	SpoU																																																											
ostta09g03970	unnamed	product																																																												
ostta09g03980	Protein	of	unknown	function	DUF288																																																									
ostta09g03990	Glucose-6-phosphate	1-epimerase																																																												
ostta09g04000	DNA-directed	RNA	polymerase,	phage-type																																																										
ostta09g04010	Ribosomal	protein	L2	domain	2																																																									
ostta09g04020	Bud13																																																													
ostta09g04030	Plastid	lipid-associated	protein/fibrillin	conserved	domain																																																									
ostta09g04040	Triose-phosphate	transporter	domain																																																											
ostta09g04050	Mitogen-activated	protein	MAP	kinase,	conserved	site																																																								
ostta09g04060	unnamed	product																																																												
ostta09g04070	Transmembrane	protein	6/97																																																											
ostta09g04080	WD40/YVTN	repeat-like-containing	domain																																																											
ostta09g04090	Alpha-ketoglutarate-dependent	dioxygenase	AlkB-like																																																											
ostta09g04100	Syntaxin	6	N-terminal																																																											
ostta09g04110	Biotin/lipoate	A/B	protein	ligase																																																										
ostta09g04120	unnamed	product																																																												
ostta09g04130	unnamed	product																																																												
ostta09g04140	unnamed	product																																																												
ostta09g04150	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g04160	Mog1/PsbP,	alpha/beta/alpha	sandwich																																																											
ostta09g04170	Carbohydrate	kinase	PfkB																																																											
ostta09g04180	ENTH/VHS																																																													
ostta09g04185	hypothetical	protein																																																												
ostta09g04190	Serine/threonine-protein	kinase,	active	site																																																										
ostta09g04200	Acyl-CoA	N-acyltransferase																																																												
ostta09g04210	Pleckstrin	homology-like	domain																																																											
ostta09g04220	CRC	domain	n/a		CRC	domain																																																								
ostta09g04230	unnamed	product																																																												
ostta09g04240	Blue	type	1	copper	protein																																																									
ostta09g04250	Ribonuclease	II/R																																																												
ostta09g04260	Replication	factor	Mcm10																																																											
ostta09g04270	Tetratricopeptide	repeat																																																												
ostta09g04280	DNA-directed	DNA	polymerase	X																																																										
ostta09g04290	unnamed	product																																																												
ostta09g04300	unnamed	product																																																												
ostta09g04310	unnamed	product																																																												
ostta09g04315	hypothetical	protein																																																												
ostta09g04320	unnamed	product																																																												
ostta09g04330	unnamed	product																																																												
ostta09g04340	Peptidyl-prolyl	cis-trans	isomerase,	FKBP-type,	N-terminal																																																									
ostta09g04350	Transcription	initiation	factor	TFIID	subunit	1	domain	of	unknown	function																																																				
ostta09g04360	Histidine	triad	HIT	protein																																																										
ostta09g04370	unnamed	product																																																												
ostta09g04380	mRNA	guanine-N7-methyltransferase																																																												
ostta09g04390	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta09g04400	Heat	shock	protein	DnaJ,	cysteine-rich	domain																																																								
ostta09g04410	Flavodoxin/nitric	oxide	synthase																																																											
ostta09g04420	Chlorophyll	A-B	binding	protein,	plant																																																									
ostta09g04430	DNA	cytosine-5-methyltransferase	1	replication	foci	domain																																																								
ostta09g04440	Ankyrin	repeat																																																												
ostta09g04450	Hly-III-related																																																													
ostta09g04460	unnamed	product																																																												
ostta09g04470	Ankyrin	repeat																																																												
ostta09g04480	Gem-associated	protein	2																																																											
ostta09g04490	Thioredoxin-like	fold																																																												
ostta09g04500	Meiotic	nuclear	division	protein	1																																																									
ostta09g04510	unnamed	product																																																												
ostta09g04520	unnamed	product																																																												
ostta09g04530	Ankyrin	repeat-containing	domain																																																											
ostta10g00010	Suppressor	of	forked																																																											
ostta10g00020	Armadillo-type	fold																																																												
ostta10g00030	Alpha/beta	hydrolase	fold-3																																																											
ostta10g00040	Cwf19-like	protein,	C-terminal	domain-2																																																										
ostta10g00050	NADP-dependent	oxidoreductase	domain																																																											
ostta10g00060	unnamed	product																																																												
ostta10g00070	Target	SNARE	coiled-coil	domain																																																										
ostta10g00080	Helicase,	C-terminal																																																												
ostta10g00090	Nucleolar	protein	14																																																											
ostta10g00100	Aminoacyl-tRNA	synthetase,	class	1a,	anticodon-binding																																																									
ostta10g00110	NIF	system	FeS	cluster	assembly,	NifU,	C-terminal																																																							
ostta10g00120	Endoplasmic	reticulum	vesicle	transporter,	C-terminal																																																									
ostta10g00130	FAS1	domain	n/a		FAS1	domain	n/a		FAS1	domain																																																				
ostta10g00140	Armadillo-type	fold																																																												
ostta10g00150	Helicase,	C-terminal																																																												
ostta10g00160	Metallopeptidase,	catalytic	domain																																																											
ostta10g00170	Hypoxia-inducible	factor	1-alpha	inhibitor																																																										
ostta10g00180	JmjC	domain																																																												
ostta10g00190	Zinc	finger,	RING-CH-type																																																											
ostta10g00200	Thioredoxin-like	fold																																																												
ostta10g00210	unnamed	product																																																												
ostta10g00220	G-protein	beta	WD-40	repeat																																																										
ostta10g00230	Heat	shock	protein	DnaJ,	cysteine-rich	domain																																																								
ostta10g00240	unnamed	product																																																												
ostta10g00250	Translation	initiation	factor	3																																																										
ostta10g00260	Glycosyl	hydrolase,	family	13	catalytic	domain																																																								
ostta10g00270	Bromodomain																																																													
ostta10g00280	Ribosomal	protein	L28/L40,	mitochondrial																																																										
ostta10g00290	Sulphate	adenylyltransferase																																																												
ostta10g00300	Chaperonin	Cpn60																																																												
ostta10g00310	DNA	primase,	UL52/UL70	type,	Herpesviridae																																																									
ostta10g00320	Helicase,	C-terminal																																																												
ostta10g00330	Protein	of	unknown	function	DUF1138																																																									
ostta10g00340	DNA	replication	factor	Dna2,	N-terminal																																																									
ostta10g00350	Glycosyl	transferase,	family	28	C-terminal																																																									
ostta10g00360	Endonuclease/exonuclease/phosphatase																																																													
ostta10g00370	Mycolic	acid	cyclopropane	synthase																																																										
ostta10g00380	GTP-binding	protein,	ribosome	biogenesis,	YsxC																																																									
ostta10g00390	Pleckstrin	homology-like	domain																																																											
ostta10g00400	Domain	of	unknown	function	CP12																																																									
ostta10g00410	tRNA	guanine-N1--methyltransferase,	eukaryotic																																																											
ostta10g00420	Histidine	kinase-like	ATPase,	ATP-binding	domain																																																									
ostta10g00430	Transcription	elongation	factor	S-II,	central	domain																																																								
ostta10g00440	Forkhead-associated	FHA	domain																																																											
ostta10g00450	EF-Hand	1	calcium-binding	site																																																										
ostta10g00500	Carbohydrate	binding	module	family	20																																																									
ostta10g00510	THO	complex,	subunit	5																																																										
ostta10g00520	Ribosome	biogenesis	GTPase	RsgA,	putative																																																									
ostta10g00530	Mitochondrial	substrate/solute	carrier																																																											
ostta10g00540	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta10g00545	Thioredoxin-like	fold																																																												
ostta10g00550	Twin-arginine	translocation	pathway,	signal	sequence																																																									
ostta10g00560	Nucleotide-binding,	alpha-beta	plait																																																											
ostta10g00565	Nucleotide-binding,	alpha-beta	plait																																																											
ostta10g00570	Nicotinamide	N-methyltransferase-like																																																												
ostta10g00580	Biotin	synthase/Biotin	biosynthesis	bifunctional	protein	BioAB																																																								
ostta10g00590	unnamed	product																																																												
ostta10g00600	DNA	methylase,	N-6	adenine-specific,	conserved	site																																																								
ostta10g00610	HSP20-like	chaperone																																																												
ostta10g00620	unnamed	product																																																												
ostta10g00630	MIT																																																													
ostta10g00640	DNA	ligase,	ATP-dependent,	conserved	site																																																									
ostta10g00650	DNA-repair	protein,	UmuC-like,	N-terminal																																																										
ostta10g00660	Protein	of	unknown	function	DUF2505																																																									
ostta10g00670	Serine/threonine-protein	kinase,	active	site																																																										
ostta10g00680	P-loop	containing	nucleoside	triphosphate	hydrolase																																																									
ostta10g00690	NADP-dependent	oxidoreductase	domain																																																											
ostta10g00700	unnamed	product																																																												
ostta10g00710	Prenylated	rab	acceptor	PRA1																																																										
ostta10g00720	unnamed	product																																																												
ostta10g00730	Alpha-ketoglutarate-dependent	dioxygenase	AlkB-like																																																											
ostta10g00740	2-oxoacid	dehydrogenase	acyltransferase,	catalytic	domain																																																									
ostta10g00750	unnamed	product																																																												
ostta10g00760	NUDIX	hydrolase	domain-like																																																											
ostta10g00770	Aminotransferase,	class-II,	pyridoxal-phosphate	binding	site																																																									
ostta10g00780	Ubiquinone	biosynthesis	hydroxylase,	UbiH/UbiF/VisC/COQ6,	conserved	site																																																								
ostta10g00790	Major	facilitator	superfamily	domain,	general	substrate	transporter																																																							
