Gene ID	GO	KO	KOG	ENZYME	PANTHER
estExt_fgenesh1_pm.C_140113	GO:0003824	K01853	KOG0497	5.4.99.8	PTHR11764 PTHR11764:SF3
estExt_fgenesh1_pm.C_140117	GO:0003924 GO:0005525 GO:0015093 GO:0015684 GO:0016021 GO:0005622		KOG1191		PTHR11649 PTHR11649:SF5
estExt_fgenesh1_pm.C_140124	GO:0003824 GO:0008152		KOG2914		PTHR18901
estExt_fgenesh1_pm.C_140129	GO:0003824 GO:0008152	K01897	KOG1256	6.2.1.3	PTHR24096
estExt_fgenesh1_pm.C_140134	GO:0004672 GO:0005524 GO:0006468		KOG0660		PTHR24055 PTHR24055:SF69
estExt_fgenesh1_pm.C_140140	GO:0000166 GO:0046872 GO:0030001 GO:0003824 GO:0008152		KOG0207		PTHR24093 PTHR24093:SF26
estExt_fgenesh1_pm.C_140145	GO:0005524 GO:0044267 GO:0051082 GO:0006457		KOG0357		PTHR11353:SF25 PTHR11353
estExt_fgenesh1_pm.C_140151	GO:0016616 GO:0055114 GO:0051287 GO:0000287 GO:0009098 GO:0005737 GO:0003862	K00052	KOG0786	1.1.1.85	PTHR11835 PTHR11835:SF13
estExt_fgenesh1_pm.C_140154	GO:0000287 GO:0005524 GO:0047325 GO:0052725 GO:0052726 GO:0032957 GO:0005622				PTHR14217
estExt_fgenesh1_pm.C_150007	GO:0010181 GO:0016491 GO:0042602 GO:0055114				
estExt_fgenesh1_pm.C_150022	GO:0016787		KOG4409		PTHR10992 PTHR10992:SF283
estExt_fgenesh1_pm.C_150032	GO:0031625 GO:0006511 GO:0031461	K10609	KOG2167		PTHR11932:SF53 PTHR11932
estExt_fgenesh1_pm.C_150042	GO:0003735 GO:0006412 GO:0005622 GO:0005840	K02957	KOG1754		PTHR11758
estExt_fgenesh1_pm.C_150057	GO:0005515 GO:0016851 GO:0015979 GO:0015995 GO:0005524 GO:0016887	K03404		6.6.1.1	PTHR10579:SF4 PTHR10579
estExt_fgenesh1_pm.C_150070	GO:0008963 GO:0016021	K01001	KOG2788	2.7.8.15	PTHR10571
estExt_fgenesh1_pm.C_150082	GO:0016746 GO:0008152				PTHR23406:SF3 PTHR23406
estExt_fgenesh1_pm.C_150088	GO:0004672 GO:0005524 GO:0006468		KOG0583		PTHR24343 PTHR24343:SF58
estExt_fgenesh1_pm.C_150092	GO:0016491 GO:0055114 GO:0016616 GO:0030060 GO:0006108	K00026	KOG1494	1.1.1.37	PTHR11540:SF1 PTHR11540
estExt_fgenesh1_pm.C_150101	GO:0022857 GO:0055085 GO:0016021		KOG0254		PTHR24063 PTHR24063:SF116
estExt_fgenesh1_pm.C_150106	GO:0005515 GO:0016853	K09578	KOG3259	5.2.1.8	PTHR10657:SF4 PTHR10657
estExt_fgenesh1_pm.C_160011	GO:0016491 GO:0016706 GO:0055114				
estExt_fgenesh1_pm.C_160014	GO:0016021		KOG3319		PTHR12665 PTHR12665:SF2
estExt_fgenesh1_pm.C_160020	GO:0004672 GO:0005524 GO:0006468		KOG1164		
estExt_fgenesh1_pm.C_160023	GO:0009055 GO:0016491 GO:0055114	K00234	KOG2403	1.3.5.1	PTHR11632:SF5 PTHR11632
estExt_fgenesh1_pm.C_160029	GO:0004298 GO:0051603 GO:0005839 GO:0004175 GO:0006511 GO:0019773	K02728	KOG0178	3.4.25.1	PTHR11599 PTHR11599:SF13
estExt_fgenesh1_pm.C_160031	GO:0005515 GO:0016791				
estExt_fgenesh1_pm.C_160054	GO:0042578 GO:0005975	K03841	KOG1458	3.1.3.11	PTHR11556
estExt_fgenesh1_pm.C_160073	GO:0005515		KOG3060		PTHR12760
estExt_fgenesh1_pm.C_160074	GO:0004252 GO:0006508		KOG1320		PTHR22939 PTHR22939:SF1
estExt_fgenesh1_pm.C_160075	GO:0016616 GO:0055114 GO:0051287	K00028	KOG1257	1.1.1.39	PTHR23406:SF2 PTHR23406
estExt_fgenesh1_pm.C_160078	GO:0006260 GO:0005634	K03505			PTHR14303
estExt_fgenesh1_pm.C_160082	GO:0000105 GO:0003949	K01814	KOG3055	5.3.1.16	PTHR21169
estExt_fgenesh1_pm.C_160095	GO:0016833 GO:0009058	K01657	KOG1223	4.1.3.27	PTHR11236 PTHR11236:SF9
estExt_fgenesh1_pm.C_160097	GO:0015078 GO:0015986 GO:0000276	K02140		3.6.3.14	
estExt_fgenesh1_pm.C_160112	GO:0006626 GO:0045039 GO:0042719		KOG3489		PTHR19338
estExt_fgenesh1_pm.C_160113	GO:0008649 GO:0006364 GO:0005737 GO:0008168	K03501		2.1.-.-	
estExt_fgenesh1_pm.C_160127	GO:0005515 GO:0003676 GO:0008270				
estExt_fgenesh1_pm.C_170008	GO:0000166 GO:0004812 GO:0005524 GO:0006418 GO:0005737 GO:0006412 GO:0006426 GO:0004820	K01880	KOG2298	6.1.1.14	PTHR10745 PTHR10745:SF0
estExt_fgenesh1_pm.C_170015	GO:0005524 GO:0044267		KOG0356		PTHR11353:SF11 PTHR11353
estExt_fgenesh1_pm.C_170056	GO:0004177 GO:0006508 GO:0005622 GO:0030145 GO:0019538 GO:0008235 GO:0005737	K01255	KOG2597	3.4.11.1	PTHR11963:SF3 PTHR11963
estExt_fgenesh1_pm.C_170063	GO:0003735 GO:0006412 GO:0005622 GO:0005840	K02955	KOG0407		PTHR11759
estExt_fgenesh1_pm.C_170066	GO:0004748 GO:0005524 GO:0006260 GO:0055114 GO:0005971	K10807	KOG1112	1.17.4.1	PTHR11573 PTHR11573:SF6
estExt_fgenesh1_pm.C_170067	GO:0000166 GO:0004812 GO:0005524 GO:0006418 GO:0005737 GO:0004828 GO:0006434 GO:0006412	K01875	KOG2509	6.1.1.11	PTHR11778
estExt_fgenesh1_pm.C_170068	GO:0003700 GO:0043565 GO:0046983 GO:0006355				
estExt_fgenesh1_pm.C_170073	GO:0005515		KOG0280		PTHR22850:SF17 PTHR22850
estExt_fgenesh1_pm.C_180001	GO:0017153 GO:0006835 GO:0016020		KOG3787		PTHR11958
estExt_fgenesh1_pm.C_180006	GO:0003824 GO:0030170 GO:0008152	K01696	KOG1395	4.2.1.20	PTHR10314 PTHR10314:SF3
estExt_fgenesh1_pm.C_180008	GO:0005515	K03035	KOG1498		PTHR10855 PTHR10855:SF1
estExt_fgenesh1_pm.C_180011	GO:0016020		KOG1441		PTHR11132
estExt_fgenesh1_pm.C_180012	GO:0016747		KOG0831		PTHR12317
estExt_fgenesh1_pm.C_180032	GO:0016491 GO:0055114	K02641		1.18.1.2	PTHR19384:SF1 PTHR19384
estExt_fgenesh1_pm.C_180043	GO:0045454 GO:0016209 GO:0016491 GO:0055114 GO:0015035 GO:0009055 GO:0006662		KOG2501		PTHR10438
estExt_fgenesh1_pm.C_180045	GO:0000166 GO:0004812 GO:0005524 GO:0006418 GO:0005737 GO:0006412	K01869	KOG0437	6.1.1.4	PTHR11946:SF10 PTHR11946
estExt_fgenesh1_pm.C_180046	GO:0003824 GO:0008152		KOG1256		PTHR24096
estExt_fgenesh1_pm.C_180056	GO:0003824 GO:0008152	K07511	KOG1680	4.2.1.17	PTHR11941
estExt_fgenesh1_pm.C_180069	GO:0004152 GO:0006222 GO:0055114	K00254	KOG1436	1.3.5.2	PTHR11938:SF7 PTHR11938
estExt_fgenesh1_pm.C_180080	GO:0008483 GO:0030170	K00819	KOG1402	2.6.1.13	PTHR11986 PTHR11986:SF18
estExt_fgenesh1_pm.C_180082	GO:0005777	K13337	KOG3133		PTHR12774
estExt_fgenesh1_pm.C_180088	GO:0016020				PTHR10981
estExt_fgenesh1_pm.C_180109	GO:0016788 GO:0006629				
estExt_fgenesh1_pm.C_180122	GO:0022857 GO:0055085 GO:0016021		KOG0252		PTHR24064:SF16 PTHR24064
estExt_fgenesh1_pm.C_190013	GO:0003824 GO:0008152 GO:0005488	K01899	KOG1255	6.2.1.4 6.2.1.5	PTHR11117
estExt_fgenesh1_pm.C_190034	GO:0004571 GO:0005509 GO:0016020	K10084	KOG2429		PTHR11742 PTHR11742:SF19
estExt_fgenesh1_pm.C_190037	GO:0003746 GO:0006414 GO:0005853	K03232	KOG1668		PTHR11595
estExt_fgenesh1_pm.C_190043	GO:0005524 GO:0016310 GO:0016301	K12446	KOG0631	2.7.1.46	PTHR10457:SF6 PTHR10457
estExt_fgenesh1_pm.C_190044	GO:0016491 GO:0008152 GO:0003854 GO:0016616 GO:0006694 GO:0055114 GO:0003824 GO:0050662 GO:0044237 GO:0009058 GO:0008831 GO:0045226	K07748	KOG1430	1.1.1.170	PTHR10366 PTHR10366:SF20
estExt_fgenesh1_pm.C_190054	GO:0016740 GO:0030170 GO:0009058 GO:0016769 GO:0008483 GO:0006520	K00813	KOG1411	2.6.1.1	PTHR11879
estExt_fgenesh1_pm.C_190064	GO:0016491 GO:0016706 GO:0055114		KOG0143		PTHR10209 PTHR10209:SF54
estExt_fgenesh1_pm.C_190081	GO:0008270		KOG0150		PTHR13173
estExt_fgenesh1_pm.C_190086	GO:0003735 GO:0008097 GO:0006412 GO:0005622 GO:0005840				
estExt_fgenesh1_pm.C_190089	GO:0003924 GO:0005525		KOG0446		PTHR11566:SF12 PTHR11566
estExt_fgenesh1_pm.C_190103	GO:0016020		KOG3090		PTHR23222
estExt_fgenesh1_pm.C_190121	GO:0003677 GO:0006355 GO:0006367	K03120	KOG3302		PTHR10126
estExt_fgenesh1_pm.C_200002	GO:0003824 GO:0050662 GO:0044237	K06118	KOG1371	3.13.1.1	PTHR10366 PTHR10366:SF22
estExt_fgenesh1_pm.C_200007	GO:0004252 GO:0016021				
estExt_fgenesh1_pm.C_200019	GO:0016831 GO:0030170 GO:0019752 GO:0006536 GO:0004351	K01580	KOG1383	4.1.1.15	PTHR11999 PTHR11999:SF1
estExt_fgenesh1_pm.C_200042	GO:0045454 GO:0016209 GO:0016491 GO:0055114 GO:0015035 GO:0009055 GO:0006662		KOG0907		PTHR10438
estExt_fgenesh1_pm.C_200053	GO:0003677 GO:0006334 GO:0000786 GO:0005634	K11275			PTHR11467
estExt_fgenesh1_pm.C_200066	GO:0005515				PTHR12509 PTHR12509:SF9
estExt_fgenesh1_pm.C_200079	GO:0003676 GO:0008270 GO:0005515				
estExt_fgenesh1_pm.C_200094	GO:0005515				
estExt_fgenesh1_pm.C_200095	GO:0003735 GO:0006412 GO:0005622 GO:0005840 GO:0008097	K02932	KOG0875		PTHR23410
estExt_fgenesh1_pm.C_200104	GO:0003676 GO:0005524 GO:0008026 GO:0004386		KOG0329		PTHR24031:SF5 PTHR24031
estExt_fgenesh1_pm.C_210009	GO:0008080 GO:0016747 GO:0008152				PTHR13947
estExt_fgenesh1_pm.C_210029	GO:0010181 GO:0016491 GO:0016787 GO:0042602 GO:0055114				
estExt_fgenesh1_pm.C_210034	GO:0009058 GO:0003824	K09458	KOG1394	2.3.1.179	PTHR11712:SF52 PTHR11712
estExt_fgenesh1_pm.C_210051	GO:0003677 GO:0003899 GO:0006351 GO:0032549	K03010	KOG0214	2.7.7.6	PTHR20856:SF7 PTHR20856
estExt_fgenesh1_pm.C_210053	GO:0003824 GO:0008152 GO:0003857 GO:0016491 GO:0006631 GO:0055114	K10527	KOG1683	1.1.1.211 1.1.1.35 4.2.1.17	PTHR23309
estExt_fgenesh1_pm.C_210064	GO:0031625 GO:0006511 GO:0031461	K03869	KOG2166		PTHR11932
gw1.21.124.1	GO:0016787	K01078	KOG2679	3.1.3.2	PTHR10161
estExt_fgenesh1_pm.C_210073	GO:0008168 GO:0008152				PTHR10108 PTHR10108:SF157
estExt_fgenesh1_pm.C_210077	GO:0045454		KOG0913		PTHR18929
estExt_fgenesh1_pm.C_210078	GO:0005515 GO:0003677 GO:0006289 GO:0004518				
estExt_fgenesh1_pm.C_220007	GO:0016884		KOG1211		PTHR11895
estExt_fgenesh1_pm.C_220022	GO:0005515 GO:0005524 GO:0051276 GO:0005694	K06669	KOG0964		PTHR18937 PTHR18937:SF8
estExt_fgenesh1_pm.C_220024	GO:0016787 GO:0006541 GO:0006807	K01956		6.3.5.5	PTHR11405
estExt_fgenesh1_pm.C_220034	GO:0003824 GO:0008152	K00615	KOG0523	2.2.1.1	PTHR11624:SF1 PTHR11624
estExt_fgenesh1_pm.C_220049	GO:0055085				
estExt_fgenesh1_pm.C_220056	GO:0003735 GO:0006412 GO:0005622 GO:0005840	K02949	KOG1728		PTHR10744 PTHR10744:SF2
estExt_fgenesh1_pm.C_220064	GO:0005759		KOG2536		PTHR10826 PTHR10826:SF1
estExt_fgenesh1_pm.C_230002	GO:0016491 GO:0008152 GO:0055114	K00128	KOG2450	1.2.1.3	PTHR11699 PTHR11699:SF46
estExt_fgenesh1_pm.C_230004	GO:0003676 GO:0005524 GO:0008026 GO:0004386 GO:0003723 GO:0005634		KOG0331		PTHR24031 PTHR24031:SF161
estExt_fgenesh1_pm.C_230011	GO:0016491 GO:0008152 GO:0055114	K00294	KOG2450	1.5.1.12	PTHR11699 PTHR11699:SF8
estExt_fgenesh1_pm.C_230014	GO:0004089 GO:0008270 GO:0015976	K01673		4.2.1.1	PTHR11002 PTHR11002:SF1
estExt_fgenesh1_pm.C_230042	GO:0005524 GO:0051082 GO:0006457 GO:0006950	K04079	KOG0019		PTHR11528
estExt_fgenesh1_pm.C_230049	GO:0005198		KOG0439		PTHR10809 PTHR10809:SF6
estExt_fgenesh1_pm.C_230056	GO:0003735 GO:0006412 GO:0005840 GO:0015934	K02874	KOG0901		PTHR11761 PTHR11761:SF3
estExt_fgenesh1_pm.C_230060	GO:0016209 GO:0016491 GO:0055114		KOG0855		PTHR10681:SF5 PTHR10681
estExt_fgenesh1_pm.C_240003	GO:0016747 GO:0008610 GO:0004315 GO:0006633	K00648		2.3.1.180	PTHR11877 PTHR11877:SF13
estExt_fgenesh1_pm.C_240013	GO:0004066 GO:0006529 GO:0004055 GO:0005524 GO:0006526	K01940	KOG1706	6.3.4.5	PTHR11587
estExt_fgenesh1_pm.C_240030	GO:0003824	K01581	KOG0622	4.1.1.17	PTHR11482:SF4 PTHR11482
estExt_fgenesh1_pm.C_240037	GO:0009058 GO:0003824	K09458	KOG1394	2.3.1.179	PTHR11712:SF52 PTHR11712
estExt_fgenesh1_pm.C_240040	GO:0016758 GO:0016021	K05531		2.4.1.-	
estExt_fgenesh1_pm.C_250003	GO:0016491 GO:0016706 GO:0055114	K10768	KOG3200		PTHR13069 PTHR13069:SF2
estExt_fgenesh1_pm.C_250010	GO:0005515 GO:0005524 GO:0051276 GO:0005694	K06674	KOG0933		PTHR18937 PTHR18937:SF9
estExt_fgenesh1_pm.C_250018	GO:0016149 GO:0006415 GO:0005737	K03265	KOG0688		PTHR10113
estExt_fgenesh1_pm.C_250034	GO:0003824 GO:0030170 GO:0008152		KOG1251		PTHR10314 PTHR10314:SF17
estExt_fgenesh1_pm.C_260003	GO:0008080 GO:0016747 GO:0008152				PTHR23091:SF34 PTHR23091
estExt_fgenesh1_pm.C_260015	GO:0005515 GO:0003677				PTHR12505:SF8 PTHR12505
estExt_fgenesh1_pm.C_270013	GO:0016757				
estExt_fgenesh1_pm.C_270015	GO:0003735 GO:0006412 GO:0005840	K02870	KOG0886		PTHR11661
estExt_fgenesh1_pm.C_270020	GO:0016020				
estExt_fgenesh1_pm.C_290001	GO:0005524 GO:0016887 GO:0016020		KOG0065		PTHR19241 PTHR19241:SF10
gw1.26.41.1	GO:0016746 GO:0008152		KOG4666		PTHR23063 PTHR23063:SF1
Genemark1.14_g	GO:0006464 GO:0004077				PTHR12835
Genemark1.18_g	GO:0003678 GO:0005524 GO:0006464 GO:0004077				PTHR12835
Genemark1.68_g	GO:0008270				
Genemark1.71_g	GO:0008270				
Genemark1.79_g	GO:0016787				
Genemark1.88_g	GO:0016491 GO:0016706 GO:0055114				PTHR13069 PTHR13069:SF10
Genemark1.90_g	GO:0003700 GO:0043565 GO:0046983 GO:0006355				
Genemark1.95_g	GO:0004190 GO:0006508		KOG1339		PTHR13683
Genemark1.103_g	GO:0005524 GO:0035299				
Genemark1.116_g	GO:0008237 GO:0008270	K03128			PTHR15137:SF1 PTHR15137
Genemark1.130_g	GO:0031625 GO:0006511 GO:0031461	K03349	KOG2165		PTHR11932 PTHR11932:SF1
Genemark1.132_g	GO:0016787				PTHR11935:SF42 PTHR11935
Genemark1.155_g	GO:0003824 GO:0050662 GO:0044237		KOG1221		PTHR11011 PTHR11011:SF10
Genemark1.156_g	GO:0004252 GO:0006508				PTHR22939:SF21 PTHR22939
Genemark1.158_g	GO:0004672 GO:0005524 GO:0006468		KOG0192		PTHR24420
Genemark1.161_g	GO:0015031 GO:0016021		KOG3088		PTHR10687 PTHR10687:SF2
Genemark1.162_g	GO:0006886 GO:0006888 GO:0030127		KOG1986		
Genemark1.167_g	GO:0046872	K07042			PTHR21485 PTHR21485:SF12
Genemark1.191_g	GO:0016021	K13349	KOG1944		PTHR11266 PTHR11266:SF4
Genemark1.197_g	GO:0004733 GO:0010181 GO:0055114 GO:0005737				
Genemark1.230_g	GO:0000166 GO:0046872		KOG0206		PTHR24092:SF18 PTHR24092
Genemark1.239_g	GO:0004842 GO:0016567 GO:0000151				PTHR22849
Genemark1.240_g	GO:0016884		KOG1211		PTHR11895
Genemark1.253_g	GO:0005634				PTHR10177
Genemark1.258_g	GO:0005515				PTHR24420
Genemark1.283_g	GO:0006281 GO:0004518				PTHR22748
Genemark1.305_g	GO:0003677 GO:0003887 GO:0006260	K02328	KOG2732		PTHR10416
Genemark1.308_g	GO:0005515	K11423		2.1.1.43	PTHR22884 PTHR22884:SF124
Genemark1.310_g	GO:0005524 GO:0008134 GO:0006355 GO:0019538 GO:0016887		KOG1051		PTHR11638
Genemark1.339_g	GO:0005524 GO:0016887	K05646	KOG2355		PTHR19229
Genemark1.340_g	GO:0004672 GO:0005524 GO:0006468		KOG0198		PTHR23257 PTHR23257:SF99
Genemark1.392_g	GO:0006334 GO:0003677 GO:0000786				PTHR11426 PTHR11426:SF7
Genemark1.422_g	GO:0003677	K12133			PTHR12802:SF3 PTHR12802
Genemark1.479_g	GO:0005515				
Genemark1.485_g	GO:0005515				
Genemark1.487_g	GO:0005515 GO:0035091 GO:0007154				PTHR12326:SF3 PTHR12326
Genemark1.501_g	GO:0016746 GO:0008152 GO:0048037 GO:0046949 GO:0043754	K09699	KOG0558	2.3.1.168	PTHR23151 PTHR23151:SF11
Genemark1.519_g	GO:0005215 GO:0006810 GO:0016020	K09872	KOG0223		PTHR19139 PTHR19139:SF27
Genemark1.542_g	GO:0005381 GO:0034755 GO:0016021		KOG2601		PTHR11660
Genemark1.546_g	GO:0015238 GO:0015297 GO:0006855 GO:0055085 GO:0016020		KOG1347		PTHR11206
Genemark1.571_g	GO:0003677 GO:0005634				
Genemark1.574_g	GO:0016787 GO:0008152	K14351		3.1.1.-	PTHR23024
Genemark1.576_g	GO:0004553 GO:0005975		KOG0626		PTHR10353
Genemark1.585_g	GO:0051726 GO:0005634				PTHR13742 PTHR13742:SF1
Genemark1.591_g	GO:0016491 GO:0008152 GO:0008171		KOG0725		PTHR24322
Genemark1.601_g	GO:0008937 GO:0015979 GO:0009536				
Genemark1.615_g	GO:0005634	K11492			PTHR16199 PTHR16199:SF1
Genemark1.616_g	GO:0006284	K01247	KOG1918	3.2.2.21	
Genemark1.621_g	GO:0000287 GO:0008897 GO:0009059	K06133		2.7.8.-	PTHR12215 PTHR12215:SF3
Genemark1.624_g	GO:0006511 GO:0008270		KOG1865		PTHR24006 PTHR24006:SF250
Genemark1.656_g	GO:0008017		KOG3000		PTHR10623
Genemark1.661_g	GO:0006511	K11842	KOG1871	3.1.2.15	PTHR24006 PTHR24006:SF54
Genemark1.675_g	GO:0004553 GO:0005975				
Genemark1.683_g	GO:0003677 GO:0006306				PTHR10629 PTHR10629:SF10
Genemark1.702_g	GO:0016491 GO:0055114				PTHR10668:SF1 PTHR10668
Genemark1.703_g	GO:0016491 GO:0055114				PTHR10668:SF1 PTHR10668
Genemark1.723_g	GO:0016021		KOG1944		PTHR11266
Genemark1.4840_g	GO:0031072				PTHR25040
Genemark1.4841_g	GO:0016779 GO:0009058				PTHR24702
Genemark1.4852_g	GO:0005515	K13113	KOG3493		PTHR13042
Genemark1.4887_g	GO:0005515		KOG4495		PTHR10666:SF54 PTHR10666
Genemark1.4894_g	GO:0004672 GO:0005524 GO:0006468		KOG0192		PTHR23257
Genemark1.4895_g	GO:0016020 GO:0006813 GO:0005242	K04998			PTHR11767:SF35 PTHR11767
Genemark1.4896_g	GO:0003677 GO:0003887 GO:0006260	K02321	KOG1625		PTHR23061
Genemark1.4897_g	GO:0005524 GO:0006260 GO:0005663 GO:0003689	K10755	KOG0991		PTHR11669
Genemark1.4900_g	GO:0031072				PTHR15606
Genemark1.4905_g	GO:0003913 GO:0006281	K01669	KOG0133	4.1.99.3	PTHR11455
Genemark1.4910_g	GO:0005515				PTHR11139 PTHR11139:SF7
Genemark1.4911_g	GO:0016773	K06640		2.7.11.1	PTHR11139 PTHR11139:SF7
Genemark1.4920_g	GO:0055085 GO:0016021	K13754			PTHR12266
Genemark1.4929_g	GO:0016740 GO:0030170 GO:0009058 GO:0006520 GO:0016769		KOG1359		PTHR13693:SF10 PTHR13693
Genemark1.4975_g	GO:0016787		KOG1378		PTHR22953
Genemark1.5004_g	GO:0003676 GO:0003723 GO:0006396 GO:0005622	K13096			PTHR23340
Genemark1.5017_g	GO:0003735 GO:0006412 GO:0005840 GO:0005622				
Genemark1.5031_g	GO:0005515				
Genemark1.5051_g	GO:0005515		KOG1041		PTHR22891
Genemark1.5052_g	GO:0005515				PTHR22891
Genemark1.5053_g	GO:0005515	K11593	KOG1041		PTHR22891
Genemark1.5055_g	GO:0003700 GO:0043565 GO:0046983 GO:0006355	K09060			PTHR22952:SF36 PTHR22952
Genemark1.5056_g	GO:0003824 GO:0005515	K01090	KOG0698	3.1.3.16	PTHR13832 PTHR13832:SF10
Genemark1.5058_g	GO:0006364				
Genemark1.5073_g	GO:0005634		KOG2318		PTHR12202
Genemark1.5081_g	GO:0005515		KOG0644		PTHR16266:SF18 PTHR16266
Genemark1.5100_g	GO:0005515				PTHR10648:SF1 PTHR10648
Genemark1.5109_g	GO:0004672 GO:0005524 GO:0006468	K08857	KOG0598	2.7.11.1	PTHR24362 PTHR24362:SF25
Genemark1.5115_g	GO:0000724 GO:0003697 GO:0006310 GO:0005634	K08775			PTHR11289
Genemark1.5130_g	GO:0003677 GO:0005524 GO:0006260	K10737	KOG0480		PTHR11630:SF47 PTHR11630
Genemark1.5159_g	GO:0008270 GO:0016787				PTHR11079:SF13 PTHR11079
Genemark1.5225_g	GO:0004806 GO:0006629				PTHR21493:SF9 PTHR21493
Genemark1.5226_g	GO:0004143 GO:0007205	K04715	KOG1115	2.7.1.138	PTHR12358 PTHR12358:SF6
Genemark1.5243_g	GO:0005524 GO:0016887 GO:0042626 GO:0006810 GO:0055085 GO:0016021	K05663	KOG0057		PTHR24221:SF68 PTHR24221
gw1.9.230.1	GO:0016429 GO:0030488	K07442	KOG2915	2.1.1.36	PTHR12133
Genemark1.5300_g	GO:0016757	K13676		2.4.2.-	
Genemark1.5301_g	GO:0016757				
Genemark1.5324_g	GO:0015299 GO:0006812 GO:0055085 GO:0016021				PTHR10110:SF4 PTHR10110
Genemark1.5353_g	GO:0003676 GO:0005622				
Genemark1.5361_g	GO:0004672 GO:0005524 GO:0006468 GO:0006355		KOG0192		PTHR23257
Genemark1.5364_g	GO:0005515				PTHR23125
Genemark1.5367_g	GO:0016772 GO:0016020	K00902		2.7.1.108	PTHR13205 PTHR13205:SF9
Genemark1.5368_g	GO:0005515 GO:0004806 GO:0006629		KOG2271		PTHR10774:SF2 PTHR10774
Genemark1.5371_g	GO:0005524 GO:0046872 GO:0003824 GO:0008152				
Genemark1.5374_g	GO:0055085 GO:0016021		KOG2533		PTHR11662 PTHR11662:SF3
Genemark1.5377_g	GO:0016872 GO:0042398				
Genemark1.5383_g	GO:0016020		KOG1134		PTHR13018:SF5 PTHR13018
Genemark1.5405_g	GO:0004672 GO:0005524 GO:0006468		KOG0192		PTHR23257
Genemark1.5407_g	GO:0004197 GO:0006508		KOG1546		
Genemark1.5415_g	GO:0046556 GO:0046373				
Genemark1.5416_g	GO:0046556 GO:0046373				
Genemark1.5428_g	GO:0003779 GO:0017048 GO:0030036		KOG1922		PTHR23213 PTHR23213:SF18
Genemark1.5444_g	GO:0004835 GO:0006464				PTHR12241 PTHR12241:SF16
Genemark1.5460_g	GO:0005515 GO:0005783		KOG1792		PTHR10994:SF27 PTHR10994
Genemark1.5488_g	GO:0008270				
Genemark1.5495_g	GO:0005515				PTHR23155
Genemark1.5498_g	GO:0003700 GO:0043565 GO:0046983 GO:0006355				
Genemark1.5501_g	GO:0016597 GO:0016743 GO:0006520	K00611	KOG1504	2.1.3.3	PTHR11405:SF1 PTHR11405
Genemark1.5511_g	GO:0016020				
Genemark1.5523_g	GO:0005515		KOG1188		PTHR22889
Genemark1.5530_g	GO:0016491 GO:0016706 GO:0055114		KOG0143		PTHR10209 PTHR10209:SF54
Genemark1.5532_g	GO:0003899 GO:0046983 GO:0006351	K03020	KOG3438	2.7.7.6	PTHR13946 PTHR13946:SF17
Genemark1.5538_g	GO:0008375 GO:0016020				
Genemark1.5553_g	GO:0016787 GO:0008152				PTHR11014:SF15 PTHR11014
Genemark1.5589_g	GO:0004553 GO:0005975				PTHR22762:SF9 PTHR22762
Genemark1.5601_g	GO:0004553 GO:0005975		KOG4726		
gw1.10.307.1	GO:0016491 GO:0008152 GO:0055114				PTHR11091
Genemark1.5610_g	GO:0016788 GO:0006629				
Genemark1.5616_g	GO:0016491 GO:0008152 GO:0003824 GO:0050662 GO:0044237		KOG1200		PTHR24322
Genemark1.5631_g	GO:0005515 GO:0008236 GO:0006508				PTHR18868:SF18 PTHR18868
Genemark1.5638_g	GO:0055114 GO:0016491		KOG1577		PTHR11732:SF34 PTHR11732
Genemark1.5639_g	GO:0055114 GO:0016491		KOG1577		PTHR11732:SF34 PTHR11732
Genemark1.5641_g	GO:0006355				
Genemark1.5653_g	GO:0008107 GO:0042546 GO:0016020				
Genemark1.5668_g	GO:0005515				
Genemark1.5703_g	GO:0016020 GO:0055085		KOG1441		PTHR11132
Genemark1.5707_g	GO:0003824 GO:0005524		KOG1235		PTHR10566 PTHR10566:SF10
Genemark1.5715_g	GO:0008107 GO:0042546 GO:0016020				
Genemark1.5719_g	GO:0003723	K11884	KOG3273		PTHR12826
Genemark1.5722_g	GO:0003700 GO:0043565 GO:0046983 GO:0006355				PTHR13301 PTHR13301:SF26
Genemark1.5726_g	GO:0005515		KOG0286		PTHR22847
Genemark1.5744_g	GO:0015035 GO:0030288				
Genemark1.5759_g	GO:0005515				PTHR12197
Genemark1.5761_g	GO:0008375 GO:0016020				
Genemark1.5776_g	GO:0003676 GO:0004386 GO:0005524				PTHR12706
Genemark1.5777_g	GO:0004672 GO:0005524 GO:0006468		KOG0198		PTHR24361 PTHR24361:SF97
Genemark1.5802_g	GO:0005506 GO:0009055 GO:0016705 GO:0020037 GO:0055114		KOG0157		PTHR24301 PTHR24301:SF127
Genemark1.5812_g	GO:0005515 GO:0042393 GO:0008270 GO:0018024 GO:0034968 GO:0005634		KOG1082		PTHR22884 PTHR22884:SF114
Genemark1.5823_g	GO:0003723 GO:0006396	K12586	KOG1613		PTHR11097:SF9 PTHR11097
Genemark1.5831_g	GO:0016831 GO:0030170 GO:0019752	K01590	KOG0629	4.1.1.22	PTHR11999 PTHR11999:SF4
Genemark1.5833_g	GO:0005515				
Genemark1.5841_g	GO:0004842 GO:0016567 GO:0000151	K09561	KOG4642	6.3.2.19	PTHR22904 PTHR22904:SF171
Genemark1.5854_g	GO:0008430 GO:0045454				PTHR13544
