Gene ID	GO	KO
kfl00286_0110	GO:0005622 GO:0003677 GO:0043565	K02326
kfl00286_0120	GO:0031072 GO:0051082	
kfl00286_0150	GO:0016787	K15498
kfl00286_0160	GO:0005515	
kfl00286_0170	GO:0005488	
kfl00286_0180	GO:0000398 GO:0005681	K12863
kfl00287_0020	GO:0005622 GO:0003676 GO:0000166 GO:0008270	K13094
kfl00287_0030	GO:0008152 GO:0003824	
kfl00287_0040	GO:0000228 GO:0005515	K06670
kfl00287_0050	GO:0006629 GO:0004806	
kfl00287_0060	GO:0005488 GO:0005515	
kfl00287_0080	GO:0055114 GO:0050660 GO:0016491	K08232
kfl00287_0090	GO:0055114 GO:0006979 GO:0004096 GO:0020037	K03781
kfl00287_0100	GO:0008270	K20027
kfl00287_0110	GO:0005515	
kfl00287_0170	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02899
kfl00287_0200	GO:0008299	K00787
kfl00288_0010	GO:0016021	K10249
kfl00288_0080	GO:0009058 GO:0016779	K03241
kfl00288_0090	GO:0008152 GO:0016491	
kfl00288_0110	GO:0005515	
kfl00288_0130	GO:0005515	
kfl00288_0140	GO:0005524 GO:0003677 GO:0004386 GO:0016818 GO:0003676 GO:0005515 GO:0008270	K15711
kfl00288_0150	GO:0055114 GO:0005622 GO:0005634 GO:0003677 GO:0016706 GO:0005515 GO:0008270	K11446
kfl00288_0160	GO:0006629	
kfl00289_0010	GO:0006260 GO:0005524 GO:0003688	
kfl00289_0040	GO:0055114 GO:0030328 GO:0016670	
kfl00289_0050	GO:0045454	
kfl00289_0060	GO:0006281 GO:0008413 GO:0016787	K17816
kfl00289_0080	GO:0003676 GO:0005515 GO:0008270	K22748
kfl00289_0140	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00289_0150	GO:0008152 GO:0016787	K01438
kfl00289_0160	GO:0006457 GO:0003755	
kfl00289_0170	GO:0032259 GO:0008168 GO:0003676	
kfl00290_0020	GO:0005737 GO:0005543 GO:0005515 GO:0008270	K12489
kfl00290_0060	GO:0008654 GO:0005509 GO:0004609 GO:0005515	K01613
kfl00290_0070	GO:0005622 GO:0005634 GO:0004721 GO:0005515	K18999
kfl00290_0090	GO:0006468 GO:0005524 GO:0005515 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00290_0110	GO:0006811 GO:0055085 GO:0016020 GO:0005216	K04344
kfl00290_0140	GO:0016757	
kfl00291_0040	GO:0006281 GO:0006284 GO:0003677 GO:0003824 GO:0016787	K03575
kfl00291_0050	GO:0008270	
kfl00291_0090	GO:0006470 GO:0008287 GO:0003824 GO:0004722	
kfl00291_0110	GO:0031145 GO:0030071 GO:0005680 GO:0005515	K03351
kfl00291_0120	GO:0006535 GO:0005737 GO:0009001 GO:0016740 GO:0008270	K00640
kfl00291_0140	GO:0008270	
kfl00291_0150	GO:0005524 GO:0003677 GO:0004386 GO:0003676	K14439
kfl00291_0160	GO:0055114 GO:0016209 GO:0016491	K03564
kfl00291_0180	GO:0006412 GO:0005840 GO:0003735	
kfl00291_0190	GO:0006260 GO:0005524 GO:0003688	
kfl00292_0010	GO:0030163 GO:0005737 GO:0005524 GO:0016787 GO:0017111 GO:0000166	K03064
kfl00292_0020	GO:0051603 GO:0006511 GO:0005839 GO:0019773 GO:0004175 GO:0004298	K02727
kfl00292_0030	GO:0006468 GO:0005524 GO:0004707 GO:0004672 GO:0004674 GO:0004713 GO:0016772	K20535
kfl00292_0080	GO:0016020	
kfl00292_0090	GO:0006355 GO:0046983 GO:0043565 GO:0003700	
kfl00292_0110	GO:0019752 GO:0016831 GO:0003824 GO:0030170	K01590
kfl00292_0120	GO:0006355 GO:0005634	K11664
kfl00292_0140	GO:0044267 GO:0006457 GO:0042026 GO:0005737 GO:0005524	K04077
kfl00292_0180	GO:0005515	K03246
kfl00293_0030	GO:0009231 GO:0008686 GO:0003935	K14652
kfl00293_0040	GO:0015979 GO:0010027 GO:0009523	
kfl00293_0050	GO:0015976 GO:0004089 GO:0008270	K01673
kfl00293_0090	GO:0006468 GO:0005524 GO:0005515 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00294_0010	GO:0055114 GO:0005509 GO:0020037 GO:0016491	
kfl00294_0030	GO:0016787	
kfl00294_0040	GO:0006397	
kfl00294_0070	GO:0006508 GO:0004176	K11793
kfl00294_0090	GO:0007205 GO:0004143	K04718
kfl00294_0130	GO:0006260 GO:0005524 GO:0003688	
kfl00295_0020	GO:0005488	
kfl00295_0030	GO:0006952 GO:0007165 GO:0005622 GO:0043531 GO:0005488 GO:0005515	
kfl00295_0070	GO:0005509	K06268
kfl00295_0080	GO:0006904 GO:0000145	K19985
kfl00295_0090	GO:0016787	
kfl00295_0100	GO:0016020	K17080
kfl00295_0110	GO:0009972 GO:0003824 GO:0004126 GO:0016787 GO:0008270	K01489
kfl00295_0140	GO:0005515 GO:0008270	
kfl00296_0010	GO:0044267 GO:0006457 GO:0005524 GO:0051082	K09500
kfl00296_0040	GO:0055114 GO:0016491	
kfl00296_0070	GO:0006506 GO:0005789 GO:0016021 GO:0016746	K05283
kfl00296_0160	GO:0005515	
kfl00296_0170	GO:0015986 GO:0045261 GO:0046933 GO:0046961	K02136
kfl00297_0010	GO:0055114 GO:0016614	
kfl00297_0020	GO:0055114 GO:0050660 GO:0016614	
kfl00297_0040	GO:0008152 GO:0016491	
kfl00297_0050	GO:0008104 GO:0016021	K19525
kfl00297_0060	GO:0006812 GO:0016021 GO:0015299	
kfl00297_0070	GO:0006812 GO:0055085 GO:0016021 GO:0015299	
kfl00297_0100	GO:0055114 GO:0016491 GO:0016706	
kfl00297_0110	GO:0031167 GO:0008168	
kfl00297_0140	GO:0016020	
kfl00298_0120	GO:0008152 GO:0016491	
kfl00298_0140	GO:0009058 GO:0008152 GO:0000036 GO:0005488 GO:0003824 GO:0048037 GO:0016740	
kfl00298_0150	GO:0005515	
kfl00299_0030	GO:0016021	K08371
kfl00299_0040	GO:0005524 GO:0008026 GO:0003676	K15271
kfl00299_0050	GO:0006298 GO:0005524 GO:0030983	K08740
kfl00299_0060	GO:0006108 GO:0055114 GO:0051287 GO:0004470 GO:0046872 GO:0000166 GO:0016491 GO:0016616	K00028
kfl00299_0070	GO:0005975 GO:0003824 GO:0016810	
kfl00299_0080	GO:0006508 GO:0004177	
kfl00299_0100	GO:0006508 GO:0008236	
kfl00299_0120	GO:0055114 GO:0009055 GO:0020037 GO:0005506 GO:0016705	K20771
kfl00299_0130	GO:0016757	
kfl00300_0010	GO:0020037	
kfl00300_0020	GO:0008080	
kfl00300_0030	GO:0005622 GO:0003676 GO:0008270	
kfl00300_0040	GO:0006754 GO:0006812 GO:0008152 GO:0016021 GO:0016020 GO:0005524 GO:0016887 GO:0015662 GO:0003824 GO:0046872 GO:0000166	
kfl00300_0050	GO:0006364 GO:0005737 GO:0008649	K03501
kfl00300_0060	GO:0055085 GO:0006810 GO:0005488	K15109
kfl00300_0070	GO:0055114 GO:0016491	K00326
kfl00300_0110	GO:0006629 GO:0016788	
kfl00300_0120	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00300_0140	GO:0005488 GO:0005515	
kfl00300_0150	GO:0055114 GO:0016209 GO:0016491	
kfl00300_0160	GO:0005515	
kfl00301_0020	GO:0007205 GO:0004143	
kfl00301_0050	GO:0005737 GO:0008253 GO:0000287	K01081
kfl00301_0100	GO:0055114 GO:0006779 GO:0004109	K00228
kfl00301_0140	GO:0006260 GO:0005524 GO:0003688	
kfl00302_0020	GO:0006511 GO:0031461 GO:0031625	K03347
kfl00302_0070	GO:0000166	
kfl00302_0080	GO:0006457 GO:0031072 GO:0051082	
kfl00302_0090	GO:0005515	K22757
kfl00302_0130	GO:0051726 GO:0005634	K04681
kfl00302_0140	GO:0010380 GO:0009507 GO:0005488 GO:0005515	
kfl00302_0150	GO:0016747	
kfl00302_0160	GO:0016747	
kfl00302_0180	GO:0006468 GO:0005524 GO:0003824 GO:0004713 GO:0016772	
kfl00302_0190	GO:0006260 GO:0005524 GO:0003688	
kfl00303_0010p	GO:0005515	
kfl00303_0030	GO:0005634	
kfl00303_0040	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	
kfl00303_0060	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	
kfl00303_0070	GO:0006810 GO:0016021	
kfl00303_0080	GO:0005515	
kfl00303_0140	GO:0006334 GO:0005634	K11279
kfl00304_0010	GO:0006278 GO:0003723 GO:0003964	
kfl00304_0040	GO:0006457 GO:0016272 GO:0051082	K04797
kfl00304_0050	GO:0006457 GO:0003755	K09566
kfl00304_0060	GO:0044237 GO:0003824 GO:0050662 GO:0000166	
kfl00304_0070	GO:0007186 GO:0007165 GO:0019001	
kfl00304_0110	GO:0006457 GO:0031072 GO:0051082	
kfl00304_0120	GO:0005515	K00799
kfl00304_0130	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00305_0040	GO:0003676 GO:0000166 GO:0008270	
kfl00305_0050	GO:0005515	
kfl00305_0070	GO:0006096 GO:0000015 GO:0000287 GO:0004634	K01689
kfl00305_0080	GO:0003796	
kfl00305_0090	GO:0016998	K01180
kfl00305_0100	GO:0000166	
kfl00305_0110	GO:0051603 GO:0006511 GO:0005839 GO:0019773 GO:0004175 GO:0004298	K02731
kfl00305_0130	GO:0042218 GO:0009058 GO:0016847 GO:0003824 GO:0030170 GO:0016769	K15849
kfl00306_0020	GO:0003723	
kfl00306_0030	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	
kfl00306_0070	GO:0003676 GO:0046983	
kfl00306_0080	GO:0008152 GO:0055114 GO:0004097 GO:0016491	
kfl00306_0090	GO:0006413 GO:0003743	K02520
kfl00307_0010	GO:0055114 GO:0008762 GO:0003824 GO:0050660 GO:0016491 GO:0016614	
kfl00307_0020	GO:0046373 GO:0046556 GO:0003824	K09955
kfl00307_0030	GO:0042255 GO:0005634 GO:0003723	K07565
kfl00307_0060	GO:0005488	
kfl00307_0070	GO:0005515	
kfl00307_0100	GO:0055085 GO:0006810 GO:0016021 GO:0005524 GO:0016887 GO:0042626 GO:0017111 GO:0000166	K05674
kfl00307_0130	GO:0055114 GO:0016972	K17783
kfl00307_0140	GO:0006508 GO:0004185	K09646
kfl00307_0150	GO:0045454 GO:0006662 GO:0009055 GO:0015035	
kfl00307_0160	GO:0005515	
kfl00307_0170	GO:0003676	K18732
kfl00308_0030	GO:0000917 GO:0005525	K03978
kfl00308_0050	GO:0055114 GO:0016491	
kfl00308_0060	GO:0005515	
kfl00308_0090	GO:0006278 GO:0003723 GO:0003964	
kfl00308_0100	GO:0005622 GO:0005515 GO:0008270	
kfl00308_0120	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00309_0010	GO:0055114 GO:0010181 GO:0005506 GO:0016491	K00327
kfl00309_0020	GO:0005515	K17550
kfl00309_0050	GO:0008652 GO:0004072	K00928
kfl00309_0060	GO:0005975 GO:0007155 GO:0003824 GO:0043169	
kfl00309_0070	GO:0005515	
kfl00309_0080	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00309_0090	GO:0005515	
kfl00309_0100	GO:0006508 GO:0003824 GO:0005515 GO:0004252	
kfl00309_0140	GO:0045454	
kfl00309_0160	GO:0055114 GO:0008033 GO:0003824 GO:0050660 GO:0017150	K05539
kfl00309_0170	GO:0006265 GO:0005694 GO:0003677 GO:0003916 GO:0003917 GO:0003676 GO:0008270	K03165
kfl00309_0190	GO:0005509 GO:0005515	
kfl00310_0020	GO:0005622 GO:0005524 GO:0008026 GO:0004386 GO:0003676 GO:0008270	K20101
kfl00310_0030	GO:0009507 GO:0016853	
kfl00310_0040	GO:0009116 GO:0003824	
kfl00310_0050	GO:0005975 GO:0016998 GO:0009253 GO:0003824 GO:0043169 GO:0003796	
kfl00310_0080	GO:0009231 GO:0009349	K00794
kfl00310_0100	GO:0035435 GO:0016020 GO:0005524 GO:0016887 GO:0005315 GO:0017111 GO:0000166	
kfl00310_0110	GO:0005783	K20783
kfl00310_0120	GO:0006281 GO:0005634 GO:0003684 GO:0008853	K02830
kfl00310_0130	GO:0009058	
kfl00310_0140	GO:0006629 GO:0008152	
kfl00310_0150	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00310_0160	GO:0006888 GO:0006886 GO:0030127 GO:0008270	K14006
kfl00311_0040	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00311_0050	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00311_0060	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00311_0080	GO:0008152 GO:0005737 GO:0004364 GO:0005515	K00799
kfl00311_0100	GO:0005488	K14856
kfl00311_0110	GO:0006427 GO:0006418 GO:0005737 GO:0005524 GO:0004812 GO:0004821 GO:0000166	K01892
kfl00311_0120	GO:0006355 GO:0005634 GO:0043565 GO:0003700	K09419
kfl00311_0140	GO:0006355 GO:0005634	K11644
kfl00311_0150	GO:0009507 GO:0016853	
kfl00311_0160p	GO:0005524 GO:0017111 GO:0000166	
kfl00312_0020	GO:0006260 GO:0005524 GO:0003688	
kfl00312_0030	GO:0005515 GO:0008270	K11346
kfl00312_0050	GO:0016831 GO:0003824 GO:0000287 GO:0030976	K01568
kfl00312_0060	GO:0055114 GO:0016491	
kfl00312_0070	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00312_0080	GO:0006811 GO:0055085 GO:0016020 GO:0005509 GO:0005216	K16900
kfl00312_0090		
kfl00312_0100	GO:0005515	K15627
kfl00312_0130	GO:0006260 GO:0005524 GO:0003688	
kfl00312_0160	GO:0008270	
kfl00312_0170	GO:0006812 GO:0008152 GO:0016020 GO:0005524 GO:0015662 GO:0003824 GO:0046872 GO:0000166	
kfl00312_0180	GO:0006030 GO:0005576 GO:0008061	
kfl00313_0030	GO:0007018 GO:0005524 GO:0005509 GO:0003777	
kfl00313_0040	GO:0005515 GO:0008270	
kfl00313_0060	GO:0005622 GO:0003677 GO:0008270	
kfl00313_0070	GO:0008152 GO:0055114 GO:0003995 GO:0050660 GO:0016627	K00253
kfl00313_0090	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	K08857
kfl00313_0100	GO:0005515	
kfl00314_0010	GO:0006886 GO:0005744 GO:0015450	
kfl00314_0020	GO:0006289 GO:0003677 GO:0004518	
kfl00314_0030	GO:0007155 GO:0006508 GO:0016020 GO:0004222 GO:0008270	
kfl00314_0040	GO:0007018 GO:0030286 GO:0003777 GO:0017111 GO:0000166	
kfl00314_0050	GO:0055114 GO:0010181 GO:0003824 GO:0016491	
kfl00314_0060	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00314_0080	GO:0016787 GO:0005515	K18453
kfl00314_0100	GO:0005524 GO:0003993 GO:0046872	K13024
kfl00314_0110	GO:0009107 GO:0051539 GO:0003824 GO:0051536 GO:0016992	K03644
kfl00314_0120	GO:0008171	K00545
kfl00315_0050	GO:0008152 GO:0055114 GO:0016021 GO:0050660 GO:0016491 GO:0004506	K00511
kfl00315_0070	GO:0006486	K05535
kfl00315_0080	GO:0005622 GO:0003723 GO:0003725 GO:0003676 GO:0000166	
kfl00316_0020	GO:0005524 GO:0003677 GO:0004386 GO:0003676 GO:0005515 GO:0008270	K15083
kfl00316_0030	GO:0006412 GO:0005622 GO:0005840 GO:0003735	
kfl00316_0040	GO:0005515	K19199
kfl00316_0060	GO:0051603 GO:0005839 GO:0004175 GO:0004298	K02732
kfl00316_0080	GO:0006812 GO:0006885 GO:0006814 GO:0055085 GO:0016021 GO:0015385 GO:0015299	K14724
kfl00316_0090	GO:0005488	K16803
kfl00316_0100	GO:0006355 GO:0000160 GO:0003677 GO:0005515 GO:0000156	
kfl00316_0120	GO:0016471	K02152
kfl00316_0130	GO:0006278 GO:0003723 GO:0003964	
kfl00316_0150	GO:0005524 GO:0008026 GO:0004386 GO:0003676	K12815
kfl00317_0010	GO:0006413 GO:0003743	
kfl00317_0020	GO:0051205 GO:0016021 GO:0005488 GO:0005515	K03217
kfl00317_0030	GO:0007018 GO:0005524 GO:0005488 GO:0003777 GO:0005515	
kfl00317_0040	GO:0055114 GO:0030328 GO:0016670	K05906
kfl00317_0060	GO:0016021	
kfl00317_0070	GO:0055085 GO:0006810 GO:0016021 GO:0016020 GO:0022857 GO:0005215	
kfl00317_0080	GO:0015979 GO:0019898 GO:0009654 GO:0009523 GO:0005509	
kfl00317_0110	GO:0015986 GO:0000276 GO:0015078	K02138
kfl00317_0120	GO:0055085 GO:0006810 GO:0016021 GO:0016020 GO:0022857 GO:0005215	
kfl00317_0160	GO:0006476 GO:0070403 GO:0008270	K11416
kfl00317_0170	GO:0006508 GO:0004197 GO:0008234	K08568
kfl00317_0180	GO:0016020	
kfl00318_0010	GO:0009507 GO:0016853	
kfl00318_0040	GO:0005975 GO:0003824 GO:0043169 GO:0016798 GO:0004553	
kfl00318_0050	GO:0016884	
kfl00318_0060	GO:0055114 GO:0051537 GO:0010277 GO:0016491	
kfl00318_0070	GO:0006508 GO:0005737 GO:0008239 GO:0016787	
kfl00318_0080	GO:0016021	
kfl00318_0090	GO:0007018 GO:0030286 GO:0005524 GO:0016887 GO:0003777 GO:0017111 GO:0000166	K10414
kfl00318_0100	GO:0003676 GO:0008270	
kfl00319_0010	GO:0019538	
kfl00319_0030	GO:0006511 GO:0005622	K05609
kfl00319_0040	GO:0015979 GO:0016020 GO:0009522 GO:0016168	K08905
kfl00319_0050	GO:0005525	K19788
kfl00319_0060	GO:0005524 GO:0003678 GO:0017111 GO:0000166	K04499
kfl00319_0080	GO:0005975 GO:0030246 GO:0003824 GO:0004553	
kfl00319_0090	GO:0009089 GO:0055114 GO:0070402 GO:0008839 GO:0000166	K16908
kfl00319_0100	GO:0016020	K21989
kfl00319_0110	GO:0008152 GO:0004366 GO:0016746	K00630
kfl00319_0120	GO:0055114 GO:0031418 GO:0005506 GO:0016491 GO:0016705 GO:0016706	
kfl00319_0130	GO:0005975 GO:0030246 GO:0003824 GO:0004553	
kfl00319_0140	GO:0015991 GO:0046034 GO:0033180 GO:0016469 GO:0033178 GO:0005524 GO:0046933 GO:0046961	K02145
kfl00319_0150	GO:0006351 GO:0003677 GO:0003899 GO:0046983	K03011
kfl00319_0170	GO:0005975 GO:0004645 GO:0030170	K00688
kfl00319_0180	GO:0006629 GO:0004806	
kfl00320_0010	GO:0000105 GO:0004635 GO:0004636	K11755
kfl00320_0020	GO:0005515	
kfl00320_0070	GO:0008270	
kfl00320_0080	GO:0005488	K21767
kfl00320_0100	GO:0009987 GO:0006508 GO:0004177 GO:0008235	
kfl00320_0110	GO:0005622 GO:0005634 GO:0003677 GO:0008270	
kfl00320_0120	GO:0005515	
kfl00320_0130	GO:0015977 GO:0006099 GO:0003824 GO:0008964	
kfl00320_0160	GO:0006139 GO:0046939 GO:0005524 GO:0019205 GO:0016776	K00939
kfl00321_0020	GO:0003824	
kfl00321_0040	GO:0055085 GO:0016021	
kfl00321_0070	GO:0016020 GO:0009678 GO:0004427	K23025
kfl00321_0080	GO:0003676 GO:0000166	
kfl00321_0110	GO:0007155	
kfl00321_0120	GO:0007155	
kfl00321_0130	GO:0006355 GO:0005634 GO:0004402 GO:0005515 GO:0003712 GO:0008270	K04498
kfl00321_0140	GO:0005515	
kfl00322_0020	GO:0005515 GO:0008270	
kfl00322_0050	GO:0006306 GO:0003677	K15336
kfl00322_0060	GO:0006468 GO:0005524 GO:0004672 GO:0016772	
kfl00322_0070	GO:0006468 GO:0005524 GO:0004672 GO:0016772	
kfl00322_0090	GO:0006468 GO:0005524 GO:0004672 GO:0016772	
kfl00322_0110	GO:0005515	
kfl00322_0140	GO:0008270	
kfl00322_0150	GO:0008270	
kfl00322_0160	GO:0009435 GO:0055114 GO:0005737 GO:0008734 GO:0009055 GO:0016491	K00278
kfl00322_0170	GO:0016021	
kfl00323_0030	GO:0055114 GO:0016491	
kfl00323_0040	GO:0030001 GO:0055085 GO:0016021 GO:0046872	
kfl00323_0050	GO:0008152 GO:0008168	K22857
kfl00323_0070	GO:0005488 GO:0008270	
kfl00323_0080	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02881
kfl00323_0130	GO:0046080 GO:0004170 GO:0016787	K01520
kfl00323_0140	GO:0006413 GO:0003743	K03256
kfl00323_0170	GO:0031072	
kfl00323_0190	GO:0006629 GO:0004806	
kfl00323_0200	GO:0016021	K08360
kfl00323_0230p	GO:0045735	
kfl00324_0040	GO:0006260 GO:0005524 GO:0003688	
kfl00324_0060	GO:0005515	
kfl00324_0080	GO:0005789 GO:0016758	K03848
kfl00324_0090	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00324_0110	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	K02218
kfl00324_0120	GO:0006629 GO:0055114 GO:0016717	K00507
kfl00324_0130	GO:0003676 GO:0000166	K14407
kfl00324_0140	GO:0006396 GO:0003723 GO:0008173	K03437
kfl00324_0150	GO:0016881	K10575
kfl00324_0170	GO:0005975 GO:0030246 GO:0003824 GO:0016853	
kfl00325_0050	GO:0006364	
kfl00325_0060	GO:0005515	
kfl00325_0080	GO:0008152 GO:0042823 GO:0003824	K06215
kfl00325_0090	GO:0006546 GO:0005737 GO:0004047	
kfl00325_0100	GO:0008152 GO:0003824	
kfl00325_0110	GO:0006351 GO:0003676 GO:0008270	K03000
kfl00325_0140	GO:0005515	
kfl00325_0190	GO:0008152 GO:0055114 GO:0016491 GO:0016620	K00130
kfl00325_0200	GO:0005515	
kfl00325_0210p	GO:0005488	
kfl00326_0020	GO:0006839 GO:0031966	
kfl00326_0040	GO:0055114	
kfl00326_0070	GO:0003676 GO:0000166	
kfl00326_0080	GO:0006355 GO:0003677 GO:0003700	
kfl00326_0090	GO:0005488 GO:0016773 GO:0005515 GO:0004674 GO:0016772	K06640
kfl00326_0120	GO:0005515 GO:0008270	K16283
kfl00326_0130	GO:0006810 GO:0016021 GO:0016020 GO:0005215	K15283
kfl00326_0140	GO:0016757	
kfl00327_0010	GO:0005515	
kfl00327_0020	GO:0005515	
kfl00327_0050	GO:0006810 GO:0005622	
kfl00327_0060	GO:0006260 GO:0005524 GO:0008026 GO:0003677 GO:0003887 GO:0004386 GO:0003676	K02349
kfl00327_0070	GO:0005515	
kfl00327_0100	GO:0006486	
kfl00327_0120	GO:0003677	
kfl00328_0020	GO:0008270	K20029
kfl00328_0030	GO:0019752 GO:0016831 GO:0003824 GO:0030170	
kfl00328_0060	GO:0055114 GO:0016020 GO:0003885 GO:0003824 GO:0050660 GO:0016491 GO:0016614	
kfl00328_0080	GO:0009245 GO:0008759	K02535
kfl00328_0090	GO:0005515	
kfl00328_0130	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	K08827
kfl00328_0140	GO:0005524 GO:0016887 GO:0017111 GO:0000166	K06158
kfl00328_0150	GO:0007018 GO:0005524 GO:0003777	
kfl00328_0160	GO:0019752 GO:0016831 GO:0003824 GO:0030170	
kfl00329_0030	GO:0005515	
kfl00329_0110		
kfl00330_0010	GO:0005515	K22382
kfl00330_0030	GO:0009058 GO:0003824 GO:0008890 GO:0030170 GO:0016769	
kfl00330_0040	GO:0045454 GO:0009055 GO:0015035	
kfl00330_0070	GO:0009228	K03146
kfl00330_0080	GO:0009228	K03147
kfl00330_0100	GO:0055114 GO:0016491	
kfl00331_0010	GO:0006412 GO:0005622 GO:0005840 GO:0000166 GO:0003735	K02892
kfl00331_0040	GO:0016567 GO:0006511 GO:0000151 GO:0004842 GO:0034450	K10597
kfl00331_0060	GO:0018106 GO:0016310 GO:0006355 GO:0007165 GO:0000160 GO:0016020 GO:0005524 GO:0004673 GO:0016772 GO:0000156 GO:0000155	K14489
kfl00331_0070	GO:0005488	
kfl00331_0080	GO:0008270	
kfl00331_0120	GO:0006614 GO:0048500 GO:0008312 GO:0005525 GO:0017111 GO:0000166	K03106
kfl00331_0130	GO:0006464 GO:0015031	
kfl00331_0140	GO:0009082 GO:0003984 GO:0003824 GO:0050660 GO:0000287 GO:0030976 GO:0016740	K01652
kfl00331_0150	GO:0006412 GO:0005622 GO:0005840 GO:0015935 GO:0003723 GO:0003735	K02969
kfl00331_0160	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02909
kfl00331_0170	GO:0005515 GO:0008270	
kfl00332_0010	GO:0005975 GO:0003824 GO:0004553	
kfl00332_0020	GO:0000105 GO:0005737 GO:0003879 GO:0000287	K00765
kfl00332_0050	GO:0016787	
kfl00332_0060	GO:0003723 GO:0005515	
kfl00332_0070	GO:0055114 GO:0016491	
kfl00332_0080	GO:0003779	
kfl00332_0090	GO:0006810 GO:0005643	K14301
kfl00332_0120	GO:0003824	K01102
kfl00333_0010	GO:0005488	
kfl00333_0050	GO:0003676 GO:0008270	K12848
kfl00333_0060	GO:0004869	
kfl00333_0070	GO:0005515	
kfl00333_0110	GO:0006278 GO:0003723 GO:0003964	
kfl00333_0120	GO:0015074 GO:0006310 GO:0003677	
kfl00333_0130	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00333_0160	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0016772	
kfl00333_0190	GO:0006355 GO:0003677	
kfl00334_0010	GO:0016070 GO:0003723 GO:0003676 GO:0004523	K10743
kfl00334_0030	GO:0016772	K08869
kfl00334_0040	GO:0006355 GO:0003677 GO:0005515 GO:0043565 GO:0003700 GO:0008270	K22768
kfl00334_0060	GO:0008152 GO:0008168	
kfl00334_0080	GO:0005515	
kfl00334_0090	GO:0006355 GO:0005667 GO:0003700	K09391
kfl00334_0110	GO:0007018 GO:0005856 GO:0005524 GO:0005488 GO:0003777	
kfl00334_0120	GO:0006355 GO:0005515 GO:0043565 GO:0003700 GO:0008270	
kfl00334_0140	GO:0003676 GO:0008270	
kfl00335_0050	GO:0071805 GO:0016020 GO:0015079	K03549
kfl00335_0110	GO:0005488 GO:0005515	
kfl00335_0120	GO:0007186 GO:0007165 GO:0019001	K19729
kfl00335_0130	GO:0008643 GO:0015780 GO:0000139 GO:0016021 GO:0005338 GO:0005351	K15272
kfl00336_0040	GO:0009058 GO:0006633 GO:0008152 GO:0003824 GO:0016747	K09458
kfl00336_0060	GO:0005488	
kfl00336_0070	GO:0006810 GO:0005622	
kfl00336_0100	GO:0006821 GO:0055085 GO:0016020 GO:0005216 GO:0005515 GO:0005247	K05016
kfl00336_0130	GO:0005634 GO:0003700	
kfl00336_0160	GO:0005576 GO:0005179	
kfl00337_0010	GO:0055085 GO:0006810 GO:0016021 GO:0005524 GO:0016887 GO:0042626 GO:0017111 GO:0000166	
kfl00337_0020	GO:0005975 GO:0000272 GO:0016161 GO:0003824 GO:0043169	K01177
kfl00337_0030	GO:0003676 GO:0000166	K12900
kfl00337_0040	GO:0003676 GO:0000166	
kfl00337_0050	GO:0005515	
kfl00337_0060	GO:0006835 GO:0016020 GO:0017153	
kfl00337_0070	GO:0006835 GO:0016020 GO:0017153	
kfl00337_0080	GO:0006508 GO:0004190	
kfl00337_0090	GO:0015746 GO:0055085 GO:0016021 GO:0015105 GO:0015137	
